City,Region,tif_count,Latitude,Longitude,wc2.1_5m_bio_18.tif,wc2.1_5m_bio_11.tif,wc2.1_5m_bio_19.tif,wc2.1_5m_bio_13.tif,wc2.1_5m_bio_10.tif,wc2.1_5m_bio_3.tif,wc2.1_5m_bio_9.tif,wc2.1_5m_bio_14.tif,wc2.1_5m_bio_2.tif,wc2.1_5m_bio_16.tif,wc2.1_5m_bio_8.tif,wc2.1_5m_bio_5.tif,wc2.1_5m_bio_6.tif,wc2.1_5m_bio_1.tif,wc2.1_5m_bio_12.tif,wc2.1_5m_bio_7.tif,wc2.1_5m_bio_17.tif,wc2.1_5m_bio_4.tif,wc2.1_5m_bio_15.tif
Pontiac,NORTH AMERICA,19.09542813,42.63502729,-83.31788835,245.049158,-3.594998049,144.5391098,86.44695964,21.02637148,27.53411397,-2.405418294,40.67895396,10.19714539,245.0496006,21.02604422,28.14850576,-8.885439496,9.016027165,796.9949147,37.03394521,143.2525115,997.8414702,21.92735438
Pontianak,MALAY ARCHIPELAGO,1.61,-0.020703934,109.2991718,679.6583851,26.45803684,986.3354037,359.8074534,27.29067511,90.88188152,27.17863436,168.3913043,8.4777972,987.7888199,26.49625193,31.78501966,22.45705244,26.89536353,2984.857143,9.327967211,520.8012422,33.85186445,25.02114879
Popayan,SOUTH AMERICA,0.38,2.5,-76.64035088,568.2105263,17.8377798,814.2105263,296.3157895,18.27733411,86.71499714,18.01394774,59.78947368,11.24151722,814.2105263,17.8377798,24.60084172,11.63131578,18.05659164,2060.789474,12.96952594,229,18.33891126,44.31297764
Poplar Bluff,NORTH AMERICA,0.33,36.81565657,-90.43939394,267.5454545,2.248747464,276.6060606,128.7272727,25.16571779,32.89050235,20.68839894,75.27272727,12.40439169,363.6666667,13.83308087,32.68845529,-5.025757544,14.09448586,1190.272727,37.71421317,256.6060606,924.7009518,17.48612595
Popondetta,MELANESIA,0.1,-8.716666667,148.175,905.3000001,25.28893337,384.3,333.1,26.81254997,82.97455215,25.28893337,119.9,9.476650048,929.4000001,26.78248329,31.85059929,20.42860031,26.11029205,2753.3,11.42199898,384.3,61.2246109,32.10887985
Porbandar,ASIA,1.17,21.70584046,69.58404558,374.8632479,22.26162032,3.923076923,248.9230769,29.67923458,50.98853273,25.38097282,0,9.697946752,522.6410256,29.06777773,33.69151463,14.67466831,26.63259159,602.3931624,19.01684538,3,296.2235806,158.2839949
Pori,EUROPE,1.69,61.51380671,21.77810651,197.1893491,-4.866022688,114.6331361,72.90532544,14.85038762,24.93367939,-1.738935884,28.04733728,7.465564962,207.5325444,13.45373081,20.64476298,-9.293911132,4.58891319,589.0236686,29.93867414,95.79881657,800.2524855,31.77273563
Porlamar,SOUTH AMERICA,1,11.03583333,-63.88666667,275.88,25.44419901,190.76,115.91,27.42230539,76.53344223,26.00443663,22.69,7.848949223,327.42,27.05669638,31.7304715,21.47491491,26.6004627,892.97,10.25555658,78.19,82.88531265,48.40499107
Poronaysk,ASIA,0.19,49.25,143.0570175,290,-14.75033107,95.57894738,117,13.7663506,21.06104339,-12.97791692,28.31578948,8.634272675,311.3157895,10.78606982,19.04143906,-21.95368636,0.249103922,736.5263158,40.99512602,92.57894738,1151.657612,47.48307921
Port Alfred,AFRICA,0.01,-33.58333333,26.83333333,172,15.905303,135,73,21.34431839,57.68535233,16.58598518,41,8.699999809,198,17.62878799,25.61363602,10.53181839,18.52575684,656,15.08181763,127,223.3776703,19.29221916
Port Arthur,NORTH AMERICA,0.75,29.95666667,-93.97333333,418.88,12.16153332,339.12,155.2,27.80879395,37.51774506,16.55671936,84.28,10.06430035,428.12,27.22254669,32.90140076,6.082800064,20.35854698,1447.2,26.81860123,261.64,638.7345068,19.53664726
Port Augusta,AUSTRALIA,0.13,-32.44871795,137.75,59.38461538,12.44363961,74.38461538,29.38461538,25.13713983,46.80882586,22.91674951,14.38461538,12.16246069,80.76923077,15.71265763,32.61460612,6.63936538,18.91665517,270.3076923,25.97524056,50.76923077,516.0746178,20.15949308
Port Blair,ASIA,0.34,11.67401961,92.67647059,481.4999999,26.14453338,163.8235294,391.5294118,27.76641548,63.8999939,26.42129696,25.08823529,6.384051225,1072.058823,26.58158055,32.34542095,22.3546726,26.80032539,2551.382353,9.990748349,105.9705882,69.66894688,64.95992122
Port Charlotte,NORTH AMERICA,1.17,27.03632479,-82.14529915,579.965812,17.52314856,167.025641,209.4957265,27.78425008,52.47310104,18.81729553,38.27350427,11.84406513,606.4273504,27.67866162,33.3978829,10.82858645,22.97354796,1270.179487,22.56929618,150.1538462,425.0075551,64.0144682
Port Douglas,AUSTRALIA,0.02,-16.41666667,145.4166667,844,21.6813736,78.00000002,342,27.30097961,57.45043564,22.41666603,12.00000001,8.580392837,898.0000001,27.01764679,31.73529434,16.79999924,24.88529396,1482,14.9352951,53.00000003,230.9115295,95.97606659
Port Elizabeth,AFRICA,3.02,-33.88548565,25.51959161,130.5231788,14.41238398,130.5728477,59.18543046,21.45587687,55.13487805,15.16127591,37.17218543,10.17165309,163.2649007,18.74765059,26.4818641,8.038343429,17.93139266,551.0496689,18.44352066,115.5960265,285.9487303,16.03909313
Port Harcourt,AFRICA,10.63,4.880370022,7.121041079,411.5907808,25.38657542,1217.567262,443.0517404,27.71443957,73.16261911,26.96065887,36.3621825,8.233892002,1218.874882,25.41320416,32.79286104,21.53554036,26.51881049,2851.483537,11.25732068,157.0667921,89.94873099,63.08295203
Port Hardy,NORTH AMERICA,0.04,50.75,-127.5208333,269,3.379838109,797,323.75,13.94402862,38.12574482,13.77966499,60.75,7.013407588,913.75,3.795576572,18.92448711,0.528664576,8.424767732,2177.75,18.39582205,230,436.3108368,52.30492306
Port Hedland,AUSTRALIA,0.04,-20.25,118.5625,200.75,20.83274937,37,98.5,30.68458843,54.01416015,26.57910108,1,12.18585133,200.75,30.68458843,36.02742958,13.47249985,26.42655039,313.25,22.55492878,3,408.9249725,106.3812656
Port Hope Simpson,NORTH AMERICA,0.01,52.58333333,-56.33333333,281,-11.75658989,251,97,12.05891418,21.69510078,-1.674612403,54,7.925775528,281,12.05891418,18.00232506,-18.53023338,0.518992126,981,36.53255844,197,972.0564575,14.67555523
Port Lavaca,NORTH AMERICA,0.16,28.66666667,-96.66666667,290,13.73965549,191,159,28.57959747,39.72281265,18.2137928,44,10.6491375,344,26.3629303,33.66724014,6.858620644,21.6510067,1043,26.80862045,169,604.9408569,36.59616089
Port Lincoln,AUSTRALIA,0.11,-34.66666667,135.8333333,43,12.18208313,219,79,20.27958298,50.33004761,20.27958298,11,9.308541298,219,12.18208313,26.19249916,7.697500229,16.23343658,472,18.49499893,43,331.6594849,60.6789856
Port Louis,AFRICA,1.89,-20.19047619,57.4510582,731.0899471,20.0353702,230.3650794,268.3650794,25.14050992,56.2786908,21.68590023,56.19576719,6.881052378,731.0899471,25.14050992,28.70315777,16.47654458,22.64182929,1677.915344,12.22661319,192.5026455,211.6516325,54.06416702
Port Macquarie,AUSTRALIA,0.42,-31.41071429,152.8551587,437.1190476,13.64341275,255.5952381,198.4285714,22.61159329,48.31546747,14.33448474,45.71428571,9.157133443,508.5238095,22.26423949,26.76221743,7.812604836,18.41163508,1471.785714,18.94961171,181.9761905,364.0503351,35.73566137
Port Moresby,MELANESIA,1.06,-9.385220126,147.1454403,448.245283,26.03817155,175.009434,255.4245283,27.63627142,81.39629472,26.167621,47.61320755,8.436865828,666.4716981,27.34988842,32.39966956,22.03636394,26.93951916,1485.764151,10.36330561,157.745283,63.05710491,56.38843255
Port Pirie,AUSTRALIA,0.2,-33.16666667,137.9625,62.55,12.1546803,119.2,44.1,24.12255087,47.71387272,23.92022715,17.55,12.0364687,123.75,15.08540373,32.10974645,6.884393979,18.20028868,379.6,25.22535248,56.1,486.8426101,30.56542234
Port Shepstone,AFRICA,0.12,-30.66666667,30.41666667,372,18.09123993,137,130,23.77564049,53.91046524,18.67136765,28,8.115598679,372,23.77564049,27.27692223,12.22307682,20.90918732,1081,15.05384541,126,230.6158905,39.85681152
Port Sudan,AFRICA,0.82,19.66260163,37.16666667,6.085365854,23.411848,5.963414634,20.91463415,33.79940977,46.17361646,29.80298459,0,10.27198118,42.91463415,27.202274,40.86399953,18.61866746,28.54874374,57.96341463,22.24533207,3,429.1988827,110.7729481
Port-Gentil,AFRICA,0.22,-0.666666667,8.75,730,24.21374893,31,387,27.40833282,58.01506805,24.21374893,4,5.772499561,850,26.58749962,30.84749985,20.89749908,26.04854202,1997,9.950000763,31,128.9272919,74.58141327
Port-Vila,MELANESIA,0.08,-17.67708333,168.25,896.75,22.83796668,374.5,355.125,26.75907207,64.74368238,22.89033413,116.875,7.604669511,896.75,26.75907207,30.45551705,18.71072173,24.83883953,2315.875,11.74479532,372,160.0305691,37.94780254
Port-au-Prince,SOUTH AMERICA,4.61,18.61279826,-72.26428055,294.8047722,24.85846919,70.2516269,175.9848156,27.94347998,75.07643074,24.85846919,17.26681128,11.60041719,406.7396963,27.55070225,34.01605039,18.56690053,26.47816397,1059.741866,15.44914986,70.2516269,124.3107255,59.04506234
Port-of-Spain,SOUTH AMERICA,1.33,10.66666667,-61.4273183,402.0150376,25.64238624,362.6766917,221.3609023,26.95917456,80.88347018,26.17966694,51.22556391,7.656551555,604.6015037,26.59444895,30.96660022,21.50059498,26.48901499,1685.165413,9.466005239,170.7218045,58.99103044,44.74754985
Portachuelo,SOUTH AMERICA,0.07,-17.33333333,-63.41666667,588,21.1673336,193,224,26.70350075,60.99362564,22.59483337,42,10.4835844,588,26.70350075,32.00099945,14.81299973,24.51854134,1330,17.18799973,160,241.3713226,52.46463394
Portel,SOUTH AMERICA,0.01,-1.916666667,-50.83333333,229,25.69566727,997,374,26.80466652,83.64906311,26.80466652,67,9.648083687,1050,25.75899887,32.38700104,20.85300064,26.21795845,2462,11.5340004,229,44.46538925,57.49096298
Portimao,EUROPE,0.81,37.16666667,-8.559670782,21,12.53510427,229.7530864,94.80246913,22.0192386,43.67916183,21.71014588,1,8.499485769,249.0864198,13.43338362,27.56937232,8.110547937,16.98132345,511.3209877,19.45882406,14.38271605,387.1243678,72.37831144
Portland1,NORTH AMERICA,2.01,43.70024876,-70.34825871,248.2288557,-4.203424095,289.3283582,119.641791,19.27494512,29.19512894,19.17469129,80.75124378,10.94084143,335.7363184,3.503307193,26.32540237,-11.14557095,7.787905449,1155.328358,37.47097319,247.960199,946.6048302,13.33459441
Portland2,NORTH AMERICA,18.56,45.55536099,-122.6972432,98.80765086,5.119228145,502.9051724,190.4278017,18.65028799,42.47568854,18.53427351,20.36422414,11.05748826,543.0096983,5.497360817,27.13783998,1.10507382,11.64497785,1195.273168,26.03276622,95.0619612,556.5515856,59.90463451
Portland3,AUSTRALIA,0.17,-38.32352941,141.5735294,102.8235294,10.5051237,310.9411765,109.3529412,17.53202225,49.46474636,17.53202225,24.11764706,7.852717708,310.9411765,10.5051237,22.68042082,6.810091215,13.93502437,807.3529412,15.87032991,102.8235294,282.8534223,41.7535535
Porto,EUROPE,26.01,41.29735358,-8.499871844,107.1568627,9.410787926,549.1307189,194.9215686,19.24192591,45.14060784,19.11620038,18.99807766,9.069754371,549.7862361,9.485698371,24.92158059,4.804708986,14.17333466,1333.550173,20.11687142,98.1053441,403.306561,54.10646575
Porto Alegre,SOUTH AMERICA,10.61,-29.86129438,-51.16266101,408.005655,15.34354402,379.3176249,146.5287465,23.97043651,48.4674645,20.59676151,99.51272385,8.881196056,410.0461828,23.53784362,29.02807815,10.70669234,19.72569563,1512.609802,18.32138617,350.9491046,356.2463443,9.947262969
Porto Nacional,SOUTH AMERICA,0.09,-10.66666667,-48.41666667,422,23.80716705,51,265,25.89166641,65.7591629,23.9533329,4.000000002,11.6663332,773,25.05500031,33.2859993,15.54500008,24.97183228,1628,17.74099922,20,86.19142151,79.14276123
Porto Santana,SOUTH AMERICA,0.17,0,-51.21568627,149.3529412,25.97779487,971.7058823,371.4705882,27.72098945,78.42019249,27.72098945,34.58823529,8.623014955,1043.941176,26.02333338,33.05011906,22.05411765,26.78692447,2384.411765,10.99600141,149.3529412,70.79234942,62.43366555
Porto Seguro,SOUTH AMERICA,0.22,-16.40151515,-39.11363636,308.3636364,22.27489732,432.3636363,175.9090909,26.05349489,64.56545674,26.05349489,90.0909091,7.618573796,489.5454545,22.63938297,30.02535595,18.22560241,24.25751617,1629.454545,11.79975354,308.3636364,155.6024267,20.83528016
Porto Uniao,SOUTH AMERICA,0.52,-26.19230769,-51.12179487,460.3846154,12.61002249,357.5769231,166.5769231,20.83535891,56.75042959,14.11631098,107.5576923,11.98629933,460.3846154,20.83535891,27.07624997,5.954750052,16.87672688,1633.442308,21.12150031,354.2692308,339.2544826,14.24994874
Porto Velho,SOUTH AMERICA,1.15,-8.725362319,-63.90434783,515.426087,25.34057947,202.5391304,345.4434783,26.4694832,72.33869914,25.45524808,31.22608696,11.34661296,962.7565217,26.01017945,33.57560113,17.8898087,25.97419145,2277.391304,15.68579243,132,45.17374768,60.03081851
Porto-Novo,AFRICA,4.01,6.581670823,2.662094763,240.0099751,25.68873382,334.9750623,272.9725686,28.81170016,69.81146986,28.1142129,14.45885287,7.639829241,611.9077307,26.72336369,33.37825445,22.43800027,27.31110756,1274.905237,10.94025418,66.14214464,125.0100451,73.9492588
Portoviejo,SOUTH AMERICA,0.47,-1.003546099,-80.50177305,344.5106383,24.10475796,27.78723404,134.1489362,26.0424392,79.50466513,24.10672245,8.872340425,9.682576869,355.5319149,25.90112455,30.90736243,18.7287441,25.02186718,572.7234043,12.17861833,27.74468085,81.88171176,98.73845851
Portsmouth,EUROPE,6.06,50.9260176,-1.252337734,150.3184818,5.448503059,237.6831683,90.65016502,16.41938359,37.85839723,14.78862753,42.13036303,7.460742106,268.8844884,6.385575583,21.80221612,2.097921675,10.58005891,792.9174917,19.70429441,143.8762376,455.947998,26.77364431
Porvoo,EUROPE,0.6,60.42083333,25.61944444,194.2,-5.564085849,149.8833333,78.05,15.41696469,25.50736965,3.311811801,34,8.395634317,218.1,9.810666355,21.945825,-10.96848919,4.507487988,668.5333333,32.91431465,111.5,851.3281921,28.16925659
Posadas,SOUTH AMERICA,1.02,-27.36437908,-55.95179739,477.5784314,16.55496049,350.6960784,197.7352941,26.17455058,52.08328034,17.49894718,99.2745098,11.32131429,518.4803922,23.7648236,32.32575439,10.58978435,21.41196741,1774.921569,21.73596949,343.4313725,395.1496788,17.65627534
Poso,MALAY ARCHIPELAGO,0.15,-1.333333333,120.7166667,465.8,26.70116196,540.8,277.6,27.13040771,88.49967346,27.02599602,132.4,8.224764824,784,27.05784912,31.74156723,22.44798737,26.91710739,2327.8,9.293579865,453.8,22.08707352,24.10683441
Potchefstroom,AFRICA,0.54,-26.66666667,27.04783951,295.5555556,10.82823785,20,111.2777778,21.91379024,55.43425899,10.82823785,4,15.58735553,295.5555556,21.91379024,28.69666682,0.576796294,17.14835301,616.9814815,28.11987036,20,467.4183536,74.44774755
Poti,ASIA,0.39,42.18376068,41.64529915,539.4615385,6.626374233,475.4615385,215.7435897,21.95477427,33.14319826,12.75778059,78.23076923,7.859572875,625.7435897,19.34606826,26.29904077,2.585250897,14.19201873,1911.564103,23.71378943,303.9230769,625.3464074,26.8595606
Potiskum,AFRICA,0.3,11.75,11.04722222,108.5666667,22.60453885,0,215.4333333,30.27878329,55.81513875,24.61611665,0,15.1303195,499.4333333,26.06106129,39.19453265,12.08636691,26.40966867,625,27.10816574,0,301.9457459,142.9838827
Potosi,SOUTH AMERICA,0.21,-19.53968254,-65.80555556,171.6666667,5.583642882,6.857142857,81.85714286,11.15433353,70.0195367,5.988174724,1,15.96061125,207.5714286,11.06740461,18.88328552,-3.912666694,8.8615514,335.952381,22.79595221,5.095238095,233.7895123,100.6304888
Potsdam,EUROPE,2.178271832,52.43963227,13.08015955,171.855702,0.926977798,127.7444949,63.99741466,17.77677225,31.01917936,4.620322873,34.53173888,8.069466326,171.855702,17.77677225,23.66284361,-2.345882274,9.209360837,548.682148,26.00872548,111.7153119,687.1673675,19.78956216
Poughkeepsie,NORTH AMERICA,3.06,41.66966231,-73.93082789,310.3986928,-2.152562094,240.0196078,115.1405229,21.47070603,31.25268575,-2.152562094,70.22222222,11.8816108,326.5424837,19.30089824,29.14201644,-8.873918112,9.919386583,1141.173203,38.01593505,240.0196078,952.452622,12.56198913
Pouso Alegre,SOUTH AMERICA,0.86,-22.19186047,-45.96317829,755.6511628,16.25898257,115.5813954,270.0813953,22.19170546,63.010015,16.28086252,28.43023256,12.57911035,755.6511628,22.19170546,27.9655932,8.001872301,19.59481421,1540.197674,19.96372154,99.3255814,248.5656603,70.50196129
Powell,NORTH AMERICA,0.12,44.80555556,-108.8125,73.91666666,-4.737583399,17.83333333,39.25,19.19883378,37.45860608,-4.737583399,4.499999999,16.00689578,97.25,16.7464997,29.59350014,-13.13933317,7.20546186,202,42.73283259,17.83333333,965.4361979,63.03187052
Powell River,NORTH AMERICA,0.11,49.91666667,-124.5833333,153,3.935683727,420,176,16.41944504,34.19577026,16.22735023,43,7.167521477,486,4.328632355,22.02307701,1.062820554,9.716238976,1194,20.96025658,149,519.3363037,45.72491074
Poza Rica de Hidalgo,NORTH AMERICA,0.69,20.56884058,-97.5,366.1739131,19.65283974,154.6956522,231.3913044,27.47011533,53.95583559,20.65898539,40.56521739,9.910098283,528.7391304,26.02992754,33.00091304,14.63378251,24.09417177,1236,18.36713053,129.173913,323.0533593,56.9613533
Poznan,EUROPE,4.54,52.44750367,16.8726138,189.1189427,-0.300894628,90.51762115,74.3215859,17.51792386,31.37089168,0.691975038,22.84140969,8.61764368,189.1189427,17.51792386,23.71384124,-3.75643168,8.534465653,506.1057269,27.47027309,84.50660793,726.6603301,34.01484889
Prachin Buri,ASIA,0.26,14.09615385,101.3333333,316.9230769,25.86447496,56.38461539,297.2307692,29.53467853,60.5833036,26.2358598,5.846153847,9.73689094,758.2307692,28.17088377,35.4831543,19.41115321,27.89649068,1514.692308,16.07200109,33.07692308,144.7374491,81.26953712
Prague,EUROPE,5.73,50.11503781,14.40299593,205.6858639,0.482702731,67.69808028,72.504363,18.07508468,30.48609814,0.482702731,20.04712042,8.270220588,209.034904,16.56932783,24.15023895,-2.974808031,9.224684409,497.8237347,27.1250472,67.69808028,717.2248706,48.07980628
Praia,AFRICA,0.45,14.98518519,-23.56666667,193.1333333,22.45828285,3,92.66666667,26.26292398,65.41066377,23.25240974,0,7.119149621,193.1333333,26.26292398,29.54091212,18.65712535,24.35435931,214.7111111,10.88378677,0,157.5626885,162.2134355
Praya,MALAY ARCHIPELAGO,18.35,-8.642052679,116.3617166,470.7465941,25.23608523,124.3520436,284.9520436,26.79633518,75.63252411,25.40661885,18.5640327,7.984735271,762.6392371,26.45344174,31.08695675,20.52773798,26.17268172,1475.789646,10.55921877,92.54713898,63.59921907,76.73773362
Prescott,NORTH AMERICA,0.81,34.60288066,-112.5113169,171.2962963,3.892596839,128.7407407,85.33333333,21.06560052,45.81119646,14.31391987,9.765432099,15.77073671,211.9259259,20.83030917,30.58772836,-3.831086397,12.03113061,509.1728395,34.41881604,45.80246914,708.9150067,52.00118745
Presidencia Roque Saenz Pena,SOUTH AMERICA,0.44,-26.75,-60.49242424,402.8181818,16.1282581,78.18181818,160.0909091,26.56663583,51.84072703,16.1282581,22.18181818,12.53603077,428.0909091,25.81884766,33.44000071,9.258181919,21.47271885,1110.454545,24.18181784,78.18181818,425.9830322,57.21425559
Presidente Prudente,SOUTH AMERICA,1.26,-22.07010582,-51.45304233,519.5396825,19.77234252,166.1031746,193.4206349,25.34475558,65.86975273,20.05992652,34.68253968,11.24436362,519.5396825,25.34475558,30.45388036,13.38319028,23.00022107,1193.690476,17.07069008,129.8809524,231.9714342,53.1603478
Presov,EUROPE,0.68,49.03553922,21.2120098,265.2352941,-1.922411764,97.41176471,95.97058824,17.48097498,30.81388549,-0.220061303,27.54411765,9.250823652,265.2352941,17.48097498,23.8427646,-6.177397097,8.12194123,671.6764706,30.02016107,89.75,786.0460726,42.05533488
Pretoria,AFRICA,6.51,-25.71518177,28.17153098,337.2258065,12.48587,15.78955453,129.6021505,21.77550844,56.90045471,12.48616571,2.966205837,14.03513297,350.6436252,21.38918565,27.93972193,3.274669787,17.85127552,695.046083,24.66505229,14.62211982,391.3401402,80.74251822
Price,NORTH AMERICA,0.17,39.66666667,-110.8382353,70,-2.795264623,59.23529412,28,20.69077481,38.29447219,-0.784333282,17,16.36119068,84,15.66275456,31.96176406,-10.76294086,8.830149651,270.2941176,42.72470497,58.17647059,947.2600995,17.1749299
Prieska,AFRICA,0.08,-29.625,22.6875,109.25,11.21497893,20.125,53.125,25.89960456,49.45849323,13.25431252,5.125,15.97182298,131.125,25.22329164,34.26912498,1.976624981,18.95966172,256.75,32.29249906,19.125,596.9755096,71.11311436
Prijedor,EUROPE,0.45,45.00185185,16.67222222,275.4,1.779044546,211.9555556,100.8666667,20.32589217,34.31161626,3.441181591,62.02222222,10.48982976,283.7555556,11.7759556,27.51986614,-3.05208878,11.32542029,1021.222222,30.57195541,202.0888889,748.4137953,13.86334197
Prince Albert,NORTH AMERICA,0.61,53.24863388,-105.7923497,201.3934426,-16.4466372,47.50819672,74.96721311,16.74345389,24.98512231,-13.50190461,12.50819672,12.22778316,201.3934426,16.74345389,24.20406564,-24.73673724,1.225846394,420.9508197,48.94080378,45.52459016,1352.179379,61.10090625
